competition_name,season_name,competition_short,tournament_id,team,player,position,current_role,target_role,role_fit_score,role_fit_rank
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lloyd Junior Kazapua,Goalkeeper,Goalkeeper,Balanced Role,49.88,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Tempo Controller,64.08,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Progressive Carrier,69.38,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Pressing Player,57.6,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Ball Winner,84.99,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Lubeni Haukongo,Left Center Back,Ball Winner,Balanced Role,63.35,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Box Threat,49.02,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Tempo Controller,15.95,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Progressive Carrier,27.53,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Pressing Player,53.19,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Ball Winner,76.77,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Muzeu Bethuel,Center Attacking Midfield,Balanced Role,Balanced Role,47.53,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Tempo Controller,36.69,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Progressive Carrier,25.33,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Pressing Player,57.6,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Ball Winner,46.34,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ngero Kaanjuka Katua,Left Defensive Midfield,Balanced Role,Balanced Role,36.44,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Box Threat,97.51,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Tempo Controller,39.98,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Progressive Carrier,48.35,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Pressing Player,81.72,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Ball Winner,88.17,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Peter Shalulile,Center Forward,Box Threat,Balanced Role,76.38,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Box Threat,53.89,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Tempo Controller,45.39,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Progressive Carrier,67.95,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Pressing Player,91.74,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Ball Winner,97.58,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Petrus Shitembi,Right Center Midfield,Pressing Player,Balanced Role,73.83,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Box Threat,52.1,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Tempo Controller,29.46,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Progressive Carrier,54.85,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Pressing Player,99.01,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Ball Winner,53.5,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Prins Menelik Tjiueza,Left Center Midfield,Pressing Player,Balanced Role,60.14,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Tempo Controller,65.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Progressive Carrier,76.54,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Pressing Player,81.72,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Ball Winner,98.92,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Riaan Hanamub,Left Back,Pressing Player,Balanced Role,72.83,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Tempo Controller,48.47,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Progressive Carrier,36.67,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Pressing Player,96.37,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Ball Winner,66.75,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Ryan Nyambe,Right Back,Pressing Player,Balanced Role,59.17,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Box Threat,20.04,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Tempo Controller,4.38,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Progressive Carrier,2.53,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Pressing Player,22.91,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Ball Winner,4.99,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,Wendell Rudath,Center Attacking Midfield,Balanced Role,Balanced Role,10.18,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Box Threat,53.16,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Tempo Controller,38.52,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Progressive Carrier,49.34,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Pressing Player,92.95,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Ball Winner,50.0,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Ademola Lookman,Left Wing,Pressing Player,Balanced Role,57.39,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Box Threat,41.96,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Tempo Controller,61.15,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Progressive Carrier,64.43,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Pressing Player,61.89,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Ball Winner,67.15,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alex Iwobi,Left Defensive Midfield,Balanced Role,Balanced Role,58.58,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Box Threat,47.32,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Tempo Controller,46.05,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Progressive Carrier,23.79,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Pressing Player,57.6,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Ball Winner,16.01,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Alhassan Yusuf,Left Defensive Midfield,Balanced Role,Balanced Role,34.84,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Box Threat,52.51,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Tempo Controller,62.53,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Progressive Carrier,50.0,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Pressing Player,33.59,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Ball Winner,54.27,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Bright Osayi-Samuel,Right Wing,Balanced Role,Balanced Role,46.5,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Box Threat,49.81,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Tempo Controller,63.16,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Progressive Carrier,66.08,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Pressing Player,80.95,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Ball Winner,75.32,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Calvin Bassey Ughelumba,Left Center Back,Pressing Player,Balanced Role,69.52,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Box Threat,76.5,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Tempo Controller,57.46,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Progressive Carrier,45.15,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Pressing Player,90.2,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Ball Winner,95.69,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Frank Onyeka,Right Defensive Midfield,Pressing Player,Balanced Role,75.32,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Box Threat,20.04,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Tempo Controller,36.81,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Progressive Carrier,12.67,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Pressing Player,9.91,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Ball Winner,25.01,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Joe Aribo,Left Defensive Midfield,Balanced Role,Balanced Role,17.1,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Box Threat,93.28,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Tempo Controller,13.89,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Progressive Carrier,14.32,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Pressing Player,15.31,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Ball Winner,17.53,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kelechi Promise Iheanacho,Left Wing,Box Threat,Balanced Role,29.85,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Box Threat,72.16,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Tempo Controller,8.28,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Progressive Carrier,0.55,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Pressing Player,7.16,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Ball Winner,4.99,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Kenneth Josiah Omeruo,Left Wing Back,Balanced Role,Balanced Role,16.54,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Tempo Controller,26.33,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Progressive Carrier,40.64,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Pressing Player,36.12,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Ball Winner,36.13,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Moses Daddy-Ajala Simon,Right Wing,Balanced Role,Balanced Role,31.49,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Tempo Controller,54.23,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Progressive Carrier,52.42,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Pressing Player,36.12,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Ball Winner,56.4,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,Right Center Back,Balanced Role,Balanced Role,45.31,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Box Threat,20.04,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Tempo Controller,18.49,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Progressive Carrier,16.08,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Pressing Player,12.78,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Ball Winner,17.53,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Paul Onuachu,Center Forward,Balanced Role,Balanced Role,14.79,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Box Threat,56.05,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Tempo Controller,28.83,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Progressive Carrier,44.38,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Pressing Player,51.76,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Ball Winner,33.0,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Samuel Chimerenka Chukwueze,Right Wing,Balanced Role,Balanced Role,42.34,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Box Threat,20.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Tempo Controller,44.8,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Progressive Carrier,27.09,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Pressing Player,3.08,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Ball Winner,60.01,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Stanley Bobo Nwabali,Goalkeeper,Goalkeeper,Balanced Role,34.14,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Box Threat,61.15,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Tempo Controller,53.2,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Progressive Carrier,63.44,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Pressing Player,73.9,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Ball Winner,77.13,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Temitayo Olufisayo Olaoluwa Aina,Right Wing Back,Balanced Role,Balanced Role,69.02,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Box Threat,72.16,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Tempo Controller,0.76,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Progressive Carrier,1.1,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Pressing Player,9.91,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Ball Winner,10.31,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Terem Igobor Moffi,Center Forward,Balanced Role,Balanced Role,18.17,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Victor James Osimhen,Center Forward,Box Threat,Box Threat,91.87,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Victor James Osimhen,Center Forward,Box Threat,Tempo Controller,30.85,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Victor James Osimhen,Center Forward,Box Threat,Progressive Carrier,42.18,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Victor James Osimhen,Center Forward,Box Threat,Pressing Player,73.9,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,Victor James Osimhen,Center Forward,Box Threat,Ball Winner,73.96,2.0
