competition_name,season_name,competition_short,tournament_id,team,similar_competition_name,similar_season_name,similar_competition_short,similar_tournament_id,similar_team,similarity_score,similarity_rank
FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,UEFA Euro,2024,Euro,Euro_2024,Slovenia,67.85,7.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,48.28,9.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,FIFA World Cup,2022,World Cup,World Cup_2022,Belgium,48.1,10.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,55.91,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,FIFA World Cup,2022,World Cup,World Cup_2022,Croatia,65.13,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,FIFA World Cup,2022,World Cup,World Cup_2022,Denmark,74.21,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,FIFA World Cup,2022,World Cup,World Cup_2022,Spain,52.95,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,UEFA Euro,2024,Euro,Euro_2024,Croatia,49.45,7.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,UEFA Euro,2024,Euro,Euro_2024,England,56.47,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,UEFA Euro,2024,Euro,Euro_2024,Italy,55.01,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,United States,UEFA Euro,2024,Euro,Euro_2024,Portugal,49.11,8.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,Copa America,2024,Copa América,Copa América_2024,Jamaica,70.53,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,54.11,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Ghana,46.63,10.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Mexico,54.66,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Poland,60.9,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Saudi Arabia,48.86,8.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Tunisia,79.45,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,FIFA World Cup,2022,World Cup,World Cup_2022,Wales,66.26,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,UEFA Euro,2024,Euro,Euro_2024,Georgia,49.28,7.0
FIFA World Cup,2022,World Cup,World Cup_2022,Uruguay,UEFA Euro,2024,Euro,Euro_2024,Romania,46.97,9.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,African Cup of Nations,2023,AFCON,AFCON_2023,Guinea,78.0,7.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,75.16,9.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,80.91,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,African Cup of Nations,2023,AFCON,AFCON_2023,Zambia,77.47,8.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,Copa America,2024,Copa América,Copa América_2024,Chile,78.18,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,Copa America,2024,Copa América,Copa América_2024,Jamaica,74.52,10.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,87.43,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,88.75,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,FIFA World Cup,2022,World Cup,World Cup_2022,Costa Rica,81.84,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Wales,UEFA Euro,2024,Euro,Euro_2024,Scotland,82.95,3.0
UEFA Euro,2024,Euro,Euro_2024,Albania,Copa America,2024,Copa América,Copa América_2024,Ecuador,66.35,7.0
UEFA Euro,2024,Euro,Euro_2024,Albania,Copa America,2024,Copa América,Copa América_2024,Paraguay,66.04,10.0
UEFA Euro,2024,Euro,Euro_2024,Albania,FIFA World Cup,2022,World Cup,World Cup_2022,Iran,70.85,6.0
UEFA Euro,2024,Euro,Euro_2024,Albania,FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,78.3,2.0
UEFA Euro,2024,Euro,Euro_2024,Albania,FIFA World Cup,2022,World Cup,World Cup_2022,Saudi Arabia,71.7,5.0
UEFA Euro,2024,Euro,Euro_2024,Albania,FIFA World Cup,2022,World Cup,World Cup_2022,Senegal,66.09,9.0
UEFA Euro,2024,Euro,Euro_2024,Albania,UEFA Euro,2024,Euro,Euro_2024,Czech Republic,66.13,8.0
UEFA Euro,2024,Euro,Euro_2024,Albania,UEFA Euro,2024,Euro,Euro_2024,Hungary,71.92,4.0
UEFA Euro,2024,Euro,Euro_2024,Albania,UEFA Euro,2024,Euro,Euro_2024,Poland,92.21,1.0
UEFA Euro,2024,Euro,Euro_2024,Albania,UEFA Euro,2024,Euro,Euro_2024,Ukraine,74.96,3.0
UEFA Euro,2024,Euro,Euro_2024,Austria,African Cup of Nations,2023,AFCON,AFCON_2023,Cape Verde Islands,46.34,9.0
UEFA Euro,2024,Euro,Euro_2024,Austria,African Cup of Nations,2023,AFCON,AFCON_2023,Mali,79.2,1.0
UEFA Euro,2024,Euro,Euro_2024,Austria,African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,68.17,4.0
UEFA Euro,2024,Euro,Euro_2024,Austria,African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,50.27,6.0
UEFA Euro,2024,Euro,Euro_2024,Austria,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,44.9,10.0
UEFA Euro,2024,Euro,Euro_2024,Austria,FIFA World Cup,2022,World Cup,World Cup_2022,Croatia,47.34,8.0
UEFA Euro,2024,Euro,Euro_2024,Austria,UEFA Euro,2024,Euro,Euro_2024,Croatia,67.77,5.0
UEFA Euro,2024,Euro,Euro_2024,Austria,UEFA Euro,2024,Euro,Euro_2024,Slovakia,70.93,3.0
UEFA Euro,2024,Euro,Euro_2024,Austria,UEFA Euro,2024,Euro,Euro_2024,Spain,49.45,7.0
UEFA Euro,2024,Euro,Euro_2024,Austria,UEFA Euro,2024,Euro,Euro_2024,Switzerland,78.56,2.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,African Cup of Nations,2023,AFCON,AFCON_2023,Algeria,84.26,2.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,FIFA World Cup,2022,World Cup,World Cup_2022,Belgium,90.21,1.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,73.66,6.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,FIFA World Cup,2022,World Cup,World Cup_2022,Denmark,65.46,9.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,FIFA World Cup,2022,World Cup,World Cup_2022,England,66.83,8.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,72.24,7.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,UEFA Euro,2024,Euro,Euro_2024,Denmark,79.71,3.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,UEFA Euro,2024,Euro,Euro_2024,England,79.33,4.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,UEFA Euro,2024,Euro,Euro_2024,Netherlands,74.86,5.0
UEFA Euro,2024,Euro,Euro_2024,Belgium,UEFA Euro,2024,Euro,Euro_2024,Serbia,65.25,10.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,African Cup of Nations,2023,AFCON,AFCON_2023,Mali,77.68,4.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,68.73,8.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,Copa America,2024,Copa América,Copa América_2024,Brazil,67.16,10.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,72.62,6.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,FIFA World Cup,2022,World Cup,World Cup_2022,Croatia,80.4,3.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,UEFA Euro,2024,Euro,Euro_2024,Austria,67.77,9.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,UEFA Euro,2024,Euro,Euro_2024,Germany,71.27,7.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,UEFA Euro,2024,Euro,Euro_2024,Portugal,82.97,2.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,UEFA Euro,2024,Euro,Euro_2024,Spain,76.38,5.0
UEFA Euro,2024,Euro,Euro_2024,Croatia,UEFA Euro,2024,Euro,Euro_2024,Switzerland,83.23,1.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,66.79,10.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,African Cup of Nations,2023,AFCON,AFCON_2023,Mauritania,83.78,3.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,82.44,4.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,Copa America,2024,Copa América,Copa América_2024,Ecuador,93.93,1.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,Copa America,2024,Copa América,Copa América_2024,Uruguay,67.71,8.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,FIFA World Cup,2022,World Cup,World Cup_2022,Iran,85.44,2.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,FIFA World Cup,2022,World Cup,World Cup_2022,Japan,67.72,7.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,FIFA World Cup,2022,World Cup,World Cup_2022,Saudi Arabia,66.97,9.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,FIFA World Cup,2022,World Cup,World Cup_2022,Senegal,80.85,5.0
UEFA Euro,2024,Euro,Euro_2024,Czech Republic,UEFA Euro,2024,Euro,Euro_2024,Poland,78.57,6.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,African Cup of Nations,2023,AFCON,AFCON_2023,Algeria,60.03,8.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,African Cup of Nations,2023,AFCON,AFCON_2023,Guinea-Bissau,56.07,9.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,FIFA World Cup,2022,World Cup,World Cup_2022,Belgium,64.08,5.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,72.95,4.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,FIFA World Cup,2022,World Cup,World Cup_2022,Qatar,60.04,7.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,UEFA Euro,2024,Euro,Euro_2024,Belgium,79.71,2.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,UEFA Euro,2024,Euro,Euro_2024,England,61.18,6.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,UEFA Euro,2024,Euro,Euro_2024,France,48.66,10.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,UEFA Euro,2024,Euro,Euro_2024,Italy,81.47,1.0
UEFA Euro,2024,Euro,Euro_2024,Denmark,UEFA Euro,2024,Euro,Euro_2024,Serbia,73.93,3.0
UEFA Euro,2024,Euro,Euro_2024,England,Copa America,2024,Copa América,Copa América_2024,Brazil,72.32,10.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Belgium,82.0,2.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,75.56,6.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Croatia,74.37,9.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Denmark,74.53,8.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,England,78.61,4.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Portugal,74.61,7.0
UEFA Euro,2024,Euro,Euro_2024,England,FIFA World Cup,2022,World Cup,World Cup_2022,Spain,93.74,1.0
UEFA Euro,2024,Euro,Euro_2024,England,UEFA Euro,2024,Euro,Euro_2024,Belgium,79.33,3.0
UEFA Euro,2024,Euro,Euro_2024,England,UEFA Euro,2024,Euro,Euro_2024,Portugal,76.86,5.0
UEFA Euro,2024,Euro,Euro_2024,France,African Cup of Nations,2023,AFCON,AFCON_2023,Algeria,84.32,3.0
UEFA Euro,2024,Euro,Euro_2024,France,African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,86.15,2.0
UEFA Euro,2024,Euro,Euro_2024,France,African Cup of Nations,2023,AFCON,AFCON_2023,Morocco,82.23,4.0
UEFA Euro,2024,Euro,Euro_2024,France,Copa America,2024,Copa América,Copa América_2024,Argentina,81.17,6.0
UEFA Euro,2024,Euro,Euro_2024,France,Copa America,2024,Copa América,Copa América_2024,Brazil,73.2,9.0
UEFA Euro,2024,Euro,Euro_2024,France,FIFA World Cup,2022,World Cup,World Cup_2022,Brazil,87.26,1.0
UEFA Euro,2024,Euro,Euro_2024,France,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,72.59,10.0
UEFA Euro,2024,Euro,Euro_2024,France,FIFA World Cup,2022,World Cup,World Cup_2022,Germany,79.18,8.0
UEFA Euro,2024,Euro,Euro_2024,France,UEFA Euro,2024,Euro,Euro_2024,Germany,82.1,5.0
UEFA Euro,2024,Euro,Euro_2024,France,UEFA Euro,2024,Euro,Euro_2024,Portugal,79.24,7.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,African Cup of Nations,2023,AFCON,AFCON_2023,Ghana,67.84,7.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,African Cup of Nations,2023,AFCON,AFCON_2023,Zambia,63.13,10.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,Copa America,2024,Copa América,Copa América_2024,Costa Rica,68.75,6.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,Copa America,2024,Copa América,Copa América_2024,Jamaica,75.35,4.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,84.55,1.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,FIFA World Cup,2022,World Cup,World Cup_2022,Costa Rica,84.54,2.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,FIFA World Cup,2022,World Cup,World Cup_2022,Ghana,65.38,9.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,FIFA World Cup,2022,World Cup,World Cup_2022,Poland,84.48,3.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,FIFA World Cup,2022,World Cup,World Cup_2022,Wales,74.13,5.0
UEFA Euro,2024,Euro,Euro_2024,Georgia,UEFA Euro,2024,Euro,Euro_2024,Scotland,67.8,8.0
UEFA Euro,2024,Euro,Euro_2024,Germany,African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,80.18,10.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,86.11,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,Brazil,90.6,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,France,83.76,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,Germany,87.85,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,Portugal,81.39,8.0
UEFA Euro,2024,Euro,Euro_2024,Germany,FIFA World Cup,2022,World Cup,World Cup_2022,Spain,81.31,9.0
UEFA Euro,2024,Euro,Euro_2024,Germany,UEFA Euro,2024,Euro,Euro_2024,France,82.1,7.0
UEFA Euro,2024,Euro,Euro_2024,Germany,UEFA Euro,2024,Euro,Euro_2024,Portugal,87.16,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,UEFA Euro,2024,Euro,Euro_2024,Spain,95.68,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,African Cup of Nations,2023,AFCON,AFCON_2023,Angola,84.68,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,89.03,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Copa America,2024,Copa América,Copa América_2024,Chile,73.78,8.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Copa America,2024,Copa América,Copa América_2024,Costa Rica,77.89,7.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,86.33,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,FIFA World Cup,2022,World Cup,World Cup_2022,Saudi Arabia,78.02,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,UEFA Euro,2024,Euro,Euro_2024,Albania,71.92,10.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,UEFA Euro,2024,Euro,Euro_2024,Romania,85.45,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,UEFA Euro,2024,Euro,Euro_2024,Slovakia,72.03,9.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,UEFA Euro,2024,Euro,Euro_2024,Slovenia,93.26,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,69.94,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,African Cup of Nations,2023,AFCON,AFCON_2023,Guinea,59.22,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,74.59,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,57.92,8.0
UEFA Euro,2024,Euro,Euro_2024,Italy,FIFA World Cup,2022,World Cup,World Cup_2022,Canada,58.37,7.0
UEFA Euro,2024,Euro,Euro_2024,Italy,FIFA World Cup,2022,World Cup,World Cup_2022,Qatar,69.92,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,FIFA World Cup,2022,World Cup,World Cup_2022,United States,55.01,10.0
UEFA Euro,2024,Euro,Euro_2024,Italy,UEFA Euro,2024,Euro,Euro_2024,Denmark,81.47,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,UEFA Euro,2024,Euro,Euro_2024,England,55.88,9.0
UEFA Euro,2024,Euro,Euro_2024,Italy,UEFA Euro,2024,Euro,Euro_2024,Serbia,87.12,1.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,African Cup of Nations,2023,AFCON,AFCON_2023,Algeria,88.71,1.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,African Cup of Nations,2023,AFCON,AFCON_2023,Morocco,86.22,3.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,Copa America,2024,Copa América,Copa América_2024,Argentina,70.3,8.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,Copa America,2024,Copa América,Copa América_2024,Panama,83.95,5.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,FIFA World Cup,2022,World Cup,World Cup_2022,Belgium,64.8,10.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,FIFA World Cup,2022,World Cup,World Cup_2022,England,85.88,4.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,FIFA World Cup,2022,World Cup,World Cup_2022,Portugal,86.73,2.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,FIFA World Cup,2022,World Cup,World Cup_2022,Switzerland,73.96,7.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,UEFA Euro,2024,Euro,Euro_2024,Belgium,74.86,6.0
UEFA Euro,2024,Euro,Euro_2024,Netherlands,UEFA Euro,2024,Euro,Euro_2024,France,69.81,9.0
UEFA Euro,2024,Euro,Euro_2024,Poland,African Cup of Nations,2023,AFCON,AFCON_2023,Gambia,63.98,10.0
UEFA Euro,2024,Euro,Euro_2024,Poland,African Cup of Nations,2023,AFCON,AFCON_2023,Mauritania,66.51,8.0
UEFA Euro,2024,Euro,Euro_2024,Poland,Copa America,2024,Copa América,Copa América_2024,Ecuador,76.89,4.0
UEFA Euro,2024,Euro,Euro_2024,Poland,Copa America,2024,Copa América,Copa América_2024,Paraguay,66.61,7.0
UEFA Euro,2024,Euro,Euro_2024,Poland,FIFA World Cup,2022,World Cup,World Cup_2022,Iran,70.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Poland,FIFA World Cup,2022,World Cup,World Cup_2022,Mexico,65.35,9.0
UEFA Euro,2024,Euro,Euro_2024,Poland,FIFA World Cup,2022,World Cup,World Cup_2022,Senegal,82.13,2.0
UEFA Euro,2024,Euro,Euro_2024,Poland,UEFA Euro,2024,Euro,Euro_2024,Albania,92.21,1.0
UEFA Euro,2024,Euro,Euro_2024,Poland,UEFA Euro,2024,Euro,Euro_2024,Czech Republic,78.57,3.0
UEFA Euro,2024,Euro,Euro_2024,Poland,UEFA Euro,2024,Euro,Euro_2024,Ukraine,73.45,5.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,Copa America,2024,Copa América,Copa América_2024,Brazil,78.15,10.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,88.4,1.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,FIFA World Cup,2022,World Cup,World Cup_2022,Brazil,87.18,3.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,FIFA World Cup,2022,World Cup,World Cup_2022,Croatia,87.8,2.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,FIFA World Cup,2022,World Cup,World Cup_2022,Germany,80.09,8.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,FIFA World Cup,2022,World Cup,World Cup_2022,Spain,83.89,5.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,UEFA Euro,2024,Euro,Euro_2024,Croatia,82.97,6.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,UEFA Euro,2024,Euro,Euro_2024,France,79.24,9.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,UEFA Euro,2024,Euro,Euro_2024,Germany,87.16,4.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,UEFA Euro,2024,Euro,Euro_2024,Spain,80.4,7.0
UEFA Euro,2024,Euro,Euro_2024,Romania,African Cup of Nations,2023,AFCON,AFCON_2023,Angola,67.95,10.0
UEFA Euro,2024,Euro,Euro_2024,Romania,African Cup of Nations,2023,AFCON,AFCON_2023,Gambia,73.01,4.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Copa America,2024,Copa América,Copa América_2024,Chile,72.22,5.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Copa America,2024,Copa América,Copa América_2024,Costa Rica,68.2,8.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Copa America,2024,Copa América,Copa América_2024,Jamaica,76.76,3.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Copa America,2024,Copa América,Copa América_2024,Peru,80.02,2.0
UEFA Euro,2024,Euro,Euro_2024,Romania,FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,68.09,9.0
UEFA Euro,2024,Euro,Euro_2024,Romania,FIFA World Cup,2022,World Cup,World Cup_2022,Saudi Arabia,70.96,7.0
UEFA Euro,2024,Euro,Euro_2024,Romania,UEFA Euro,2024,Euro,Euro_2024,Hungary,85.45,1.0
UEFA Euro,2024,Euro,Euro_2024,Romania,UEFA Euro,2024,Euro,Euro_2024,Slovenia,71.76,6.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,87.82,5.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,African Cup of Nations,2023,AFCON,AFCON_2023,Guinea,86.18,6.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,79.91,9.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,African Cup of Nations,2023,AFCON,AFCON_2023,Zambia,88.39,4.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Copa America,2024,Copa América,Copa América_2024,Chile,77.47,10.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Copa America,2024,Copa América,Copa América_2024,Peru,80.54,8.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,89.7,3.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,FIFA World Cup,2022,World Cup,World Cup_2022,Qatar,89.85,2.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,FIFA World Cup,2022,World Cup,World Cup_2022,Serbia,90.38,1.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,FIFA World Cup,2022,World Cup,World Cup_2022,Wales,82.95,7.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,75.27,7.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,African Cup of Nations,2023,AFCON,AFCON_2023,Guinea,86.58,4.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,88.27,2.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,African Cup of Nations,2023,AFCON,AFCON_2023,Zambia,74.51,8.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,70.93,10.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,FIFA World Cup,2022,World Cup,World Cup_2022,Qatar,93.85,1.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,FIFA World Cup,2022,World Cup,World Cup_2022,Serbia,81.72,5.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,UEFA Euro,2024,Euro,Euro_2024,Denmark,73.93,9.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,UEFA Euro,2024,Euro,Euro_2024,Italy,87.12,3.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,UEFA Euro,2024,Euro,Euro_2024,Scotland,75.48,6.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,African Cup of Nations,2023,AFCON,AFCON_2023,Angola,56.17,9.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,African Cup of Nations,2023,AFCON,AFCON_2023,Mali,54.42,10.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,84.43,1.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,FIFA World Cup,2022,World Cup,World Cup_2022,Ghana,59.83,8.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,FIFA World Cup,2022,World Cup,World Cup_2022,Japan,67.66,6.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,76.28,2.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,UEFA Euro,2024,Euro,Euro_2024,Albania,60.99,7.0
