competition_name,season_name,competition_short,tournament_id,match_id,team,player,total_events,shots,passes,carries,pressures,recoveries,duels,interceptions,blocks,clearances,xg,completed_passes,pass_completion_pct
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Ikoma Loïs Openda,53,0,5,4,19,0,2,1,2,1,0.0,2,40.0
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Jan Vertonghen,307,0,102,87,6,2,3,0,1,2,0.0,97,95.09803921568627
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Jeremy Doku,146,0,21,33,27,8,2,0,1,0,0.0,14,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Kevin De Bruyne,153,1,53,32,14,2,0,0,1,2,0.082713604,44,83.01886792452831
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Koen Casteels,94,0,39,16,0,4,0,0,0,0,0.0,35,89.74358974358975
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Orel Mangala,75,0,22,19,3,1,2,3,0,0,0.0,22,100.0
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Romelu Lukaku Menama,64,1,11,12,3,2,3,0,0,0,0.0381186,5,45.45454545454545
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Timothy Castagne,131,0,43,35,5,3,2,1,2,1,0.0,36,83.72093023255815
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Wout Faes,231,0,75,65,9,1,6,0,3,2,0.0,68,90.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3941019,Belgium,Yannick Ferreira Carrasco,87,2,17,18,17,3,3,0,1,1,0.236657585,12,70.58823529411765
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Adrien Rabiot,224,2,64,61,11,4,1,0,2,1,0.07131215,59,92.1875
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Antoine Griezmann,199,2,60,49,14,1,3,1,3,1,0.081748396,47,78.33333333333333
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Aurélien Djani Tchouaméni,327,4,103,96,9,3,3,2,1,2,0.13600986099999998,92,89.32038834951457
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Dayotchanculle Upamecano,162,0,56,44,5,3,2,2,1,2,0.0,55,98.21428571428571
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Jules Koundé,216,0,74,57,11,2,3,0,3,2,0.0,65,87.83783783783784
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Kylian Mbappé Lottin,203,5,52,56,8,3,0,1,0,0,0.411068655,44,84.61538461538461
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Marcus Thuram,66,4,8,7,11,0,0,0,0,0,0.430989634,6,75.0
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Mike Maignan,42,0,15,9,0,1,0,0,0,1,0.0,13,86.66666666666667
UEFA Euro,2024,Euro,Euro_2024,3941019,France,N'Golo Kanté,220,0,64,58,22,5,4,0,0,0,0.0,61,95.3125
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Randal Kolo Muani,53,1,5,9,17,0,1,1,0,0,0.06305356,4,80.0
UEFA Euro,2024,Euro,Euro_2024,3941019,France,Theo Bernard François Hernández,259,0,84,72,12,4,2,0,2,2,0.0,81,96.42857142857143
UEFA Euro,2024,Euro,Euro_2024,3941019,France,William Saliba,199,1,65,52,9,4,4,4,1,2,0.06782964,63,96.92307692307692
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Bernardo Mota Veiga de Carvalho e Silva,210,2,67,53,6,3,1,0,3,0,0.845036763,62,92.53731343283582
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Bruno Miguel Borges Fernandes,327,2,99,83,21,3,5,1,1,1,0.7887186823,69,69.6969696969697
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Cristiano Ronaldo dos Santos Aveiro,93,9,20,17,1,1,4,0,0,0,1.9494004417,17,85.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Diogo José Teixeira da Silva,77,1,15,17,12,1,4,0,0,0,0.07446987,9,60.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Diogo Meireles Costa,71,0,28,12,0,5,0,0,0,0,0.0,25,89.28571428571429
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Francisco Fernandes Conceição,102,0,26,30,3,4,1,1,0,0,0.0,21,80.76923076923077
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,João Maria Lobo Alves Palhinha Gonçalves,235,3,64,46,27,12,12,3,7,3,0.15540333,53,82.8125
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,João Pedro Cavaco Cancelo,266,0,82,69,7,5,7,1,2,5,0.0,68,82.92682926829268
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Kléper Laveran Lima Ferreira,366,1,124,98,12,9,3,3,3,9,0.050621446,110,88.70967741935483
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Nuno Mendes,350,0,106,98,8,8,3,4,2,4,0.0,94,88.67924528301887
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Nélson Cabral Semedo,10,0,4,3,0,0,0,0,0,0,0.0,4,100.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Rafael Alexandre Conceição Leão,148,0,37,43,5,5,0,0,2,0,0.0,31,83.78378378378379
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Rúben Diogo Da Silva Neves,16,1,5,4,0,2,0,0,0,0,0.01152262,5,100.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Rúben Santos Gato Alves Dias,314,1,108,88,5,2,4,0,3,6,0.048859816,97,89.81481481481481
UEFA Euro,2024,Euro,Euro_2024,3941020,Portugal,Vitor Machado Ferreira,171,3,57,49,5,6,0,0,1,0,0.14764390700000002,53,92.98245614035088
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Adam Gnezda Čerin,139,1,33,21,33,6,4,1,7,2,0.020967843,24,72.72727272727273
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Andraž Šporar,95,0,19,10,13,2,5,0,1,0,0.0,14,73.68421052631578
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Benjamin Verbič,55,2,7,11,12,2,4,0,1,0,0.82847154,1,14.285714285714285
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Benjamin Šeško,163,3,23,26,16,8,10,0,1,2,0.45943738,14,60.86956521739131
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Jaka Bijol,106,1,33,18,8,3,3,2,5,8,0.036003575,20,60.60606060606061
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Jan Mlakar,81,0,15,11,23,2,2,1,4,0,0.0,8,53.333333333333336
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Jan Oblak,103,0,46,13,0,6,0,0,0,0,0.0,24,52.17391304347826
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Jon Gorenc Stankovič,47,1,12,10,7,2,1,0,1,2,0.039114628,9,75.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Josip Iličić,18,2,4,3,3,1,2,0,1,0,0.8287707519999999,2,50.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Jure Balkovec,125,1,37,17,16,3,8,5,6,5,0.7835,24,64.86486486486487
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Petar Stojanović,116,0,28,22,16,2,2,1,2,0,0.0,10,35.714285714285715
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Timi Elšnik,108,1,23,18,23,7,6,2,1,1,0.030757122,16,69.56521739130434
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Vanja Drkušić,97,0,24,15,18,6,10,0,4,4,0.0,15,62.5
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Žan Celar,63,1,10,9,8,4,2,0,1,1,0.039013498,8,80.0
UEFA Euro,2024,Euro,Euro_2024,3941020,Slovenia,Žan Karničnik,126,0,35,23,19,3,8,2,4,5,0.0,27,77.14285714285715
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Bart Verbruggen,98,0,34,25,0,2,0,0,0,0,0.0,28,82.35294117647058
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Cody Mathès Gakpo,89,4,20,21,8,3,1,1,0,0,0.26811597600000003,12,60.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Denzel Dumfries,184,0,62,41,7,4,5,0,0,3,0.0,47,75.80645161290323
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Donyell Malen,82,4,18,23,3,3,0,1,1,0,1.11859691,17,94.44444444444444
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Jerdy Schouten,152,0,52,36,9,4,1,1,2,0,0.0,49,94.23076923076923
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Joey Veerman,37,1,10,9,3,1,0,0,1,0,0.11710371,10,100.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Memphis Depay,146,5,39,29,8,4,2,1,1,0,0.468531301,20,51.28205128205128
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Micky van de Ven,28,0,10,7,1,1,0,0,0,1,0.0,6,60.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Nathan Aké,111,2,38,28,2,1,2,4,3,0,0.106937035,36,94.73684210526315
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Stefan de Vrij,216,2,76,53,6,3,3,2,1,2,0.14536082,70,92.10526315789474
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Steven Bergwijn,85,0,26,22,3,2,1,1,1,0,0.0,19,73.07692307692307
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Tijjani Reijnders,241,3,74,67,7,7,3,0,1,3,0.185036476,70,94.5945945945946
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Virgil van Dijk,182,1,64,45,5,2,0,0,0,7,0.06589584,56,87.5
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Wout Weghorst,17,0,2,1,4,0,4,0,0,0,0.0,2,100.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Netherlands,Xavi Simons,143,2,34,39,9,4,0,1,1,0,0.15065843199999998,28,82.35294117647058
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Alexandru Cicâldău,21,0,5,2,4,2,1,0,1,0,0.0,2,40.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Andrei Burcă Andonie,113,0,35,21,9,2,5,0,4,5,0.0,25,71.42857142857143
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Andrei Florin Ratiu,85,0,25,13,14,0,4,0,4,2,0.0,21,84.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Bogdan Racovițan,93,0,26,20,10,1,1,1,4,2,0.0,24,92.3076923076923
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Darius Dumitru Olaru,5,0,2,1,0,0,0,0,0,0,0.0,2,100.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Denis Alibec,23,0,2,3,4,0,0,0,0,0,0.0,2,100.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Denis Mihai Drăguş,112,2,14,13,27,1,6,0,0,3,0.112447823,9,64.28571428571429
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Dennis Man,92,2,24,25,3,3,1,1,0,0,0.14807433,16,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Florin Constantin Niţă,98,0,40,14,0,6,0,0,0,0,0.0,23,57.49999999999999
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Ianis Hagi,95,1,19,15,17,3,4,0,1,2,0.007178938,10,52.63157894736842
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Marius Mihai Marin,94,0,28,13,17,3,2,1,2,1,0.0,23,82.14285714285714
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Nicolae Claudiu Stanciu,95,0,27,14,19,3,0,1,0,2,0.0,18,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Radu Drăgușin,88,0,28,15,6,0,2,4,4,9,0.0,21,75.0
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Răzvan Gabriel Marin,113,0,31,24,13,2,4,0,3,1,0.0,22,70.96774193548387
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Valentin Mihai Mihăilă,19,0,6,5,1,0,0,1,0,0,0.0,5,83.33333333333334
UEFA Euro,2024,Euro,Euro_2024,3941021,Romania,Vasile Mogoș,25,0,7,1,2,0,0,0,0,0,0.0,6,85.71428571428571
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Alexander Prass,108,0,35,25,6,5,4,1,2,0,0.0,29,82.85714285714286
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Christoph Baumgartner,201,5,33,35,29,6,9,1,4,1,0.739473616,15,45.45454545454545
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Florian Grillitsch,119,2,40,34,1,6,0,0,1,0,0.0488565,38,95.0
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Kevin Danso,260,0,95,71,5,11,5,0,2,3,0.0,82,86.31578947368422
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Konrad Laimer,143,1,39,34,13,3,2,0,2,1,0.10591905,38,97.43589743589743
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Marcel Sabitzer,198,3,60,49,10,6,1,0,1,0,0.08081042199999999,37,61.66666666666667
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Marko Arnautović,97,2,17,11,13,1,3,0,1,0,0.328914263,11,64.70588235294117
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Maximilian Wöber,83,0,31,19,2,1,1,0,1,0,0.0,26,83.87096774193549
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Michael Gregoritsch,47,4,9,5,5,2,2,0,0,0,0.820379972,3,33.33333333333333
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Nicolas Seiwald,252,0,80,60,21,8,2,2,0,0,0.0,71,88.75
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Patrick Pentz,79,0,29,18,0,4,0,0,0,0,0.0,28,96.55172413793103
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Philipp Lienhart,142,2,46,37,4,4,2,1,0,2,0.181171116,39,84.78260869565217
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Philipp Mwene,79,0,22,18,2,4,1,0,4,1,0.0,20,90.9090909090909
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Romano Schmid,74,0,24,14,10,2,2,0,0,0,0.0,17,70.83333333333334
UEFA Euro,2024,Euro,Euro_2024,3941022,Austria,Stefan Posch,219,2,68,53,16,6,3,1,4,0,0.18150328,54,79.41176470588235
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Abdülkerim Bardakcı,162,0,53,39,7,5,0,2,2,9,0.0,45,84.90566037735849
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Arda Güler,165,1,34,33,22,4,5,1,1,1,0.0070581385,26,76.47058823529412
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Barış Alper Yılmaz,135,1,18,24,16,3,4,0,1,1,0.10791902,13,72.22222222222221
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Fehmi Mert Günok,79,0,32,8,0,2,0,0,0,0,0.0,22,68.75
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Ferdi Erenay Kadıoğlu,182,1,53,40,20,2,7,0,3,1,0.050657645,44,83.01886792452831
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Kaan Ayhan,115,0,37,24,6,2,1,0,2,9,0.0,33,89.1891891891892
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Kenan Yildiz,119,0,23,22,16,3,3,0,3,0,0.0,15,65.21739130434783
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Merih Demiral,130,3,36,25,10,2,3,4,5,14,0.71687357,30,83.33333333333334
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Mert Müldür,137,0,39,28,20,6,3,2,3,3,0.0,29,74.35897435897436
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Muhammed Kerem Aktürkoğlu,31,0,6,5,6,2,0,1,3,0,0.0,1,16.666666666666664
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Okay Yokuşlu,19,0,3,1,4,1,0,0,3,5,0.0,3,100.0
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Orkun Kökçü,179,0,55,41,13,5,1,1,2,0,0.0,39,70.9090909090909
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,Salih Özcan,49,0,13,8,10,2,2,1,2,1,0.0,10,76.92307692307693
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,İrfan Can Kahveci,7,0,0,0,4,0,0,0,1,0,0.0,0,0.0
UEFA Euro,2024,Euro,Euro_2024,3941022,Turkey,İsmail Yüksek,97,0,25,18,18,3,5,0,3,1,0.0,22,88.0
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Antonio Rüdiger,214,0,69,58,8,5,4,0,2,5,0.0,62,89.85507246376811
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,David Raum,119,0,36,29,7,4,4,0,0,2,0.0,24,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Deniz Undav,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Emre Can,94,0,23,22,10,1,1,0,3,0,0.0,18,78.26086956521739
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Florian Wirtz,169,3,45,41,20,5,3,0,1,0,0.255206137,35,77.77777777777779
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Jamal Musiala,175,3,35,47,19,6,1,2,1,0,0.150374857,29,82.85714285714286
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Jonathan Tah,143,1,47,39,6,1,3,0,0,3,0.021546038,43,91.48936170212765
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Joshua Kimmich,236,1,78,60,16,7,2,1,2,1,0.044950247,71,91.02564102564102
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Kai Havertz,111,4,22,23,11,5,3,0,1,1,0.353330656,17,77.27272727272727
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Leroy Sané,58,0,11,12,8,1,1,0,2,0,0.0,7,63.63636363636363
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Manuel Neuer,120,0,44,24,0,6,0,0,0,0,0.0,39,88.63636363636364
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Maximilian Mittelstädt,106,1,35,26,8,2,4,1,0,1,0.040309463,30,85.71428571428571
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Niclas Füllkrug,97,6,21,17,12,1,0,0,0,0,0.409923894,14,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Nico Schlotterbeck,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Robert Andrich,126,3,39,27,16,5,2,1,0,2,0.11607953400000001,31,79.48717948717949
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Thomas Müller,66,1,16,14,9,2,4,0,0,0,0.23735376,10,62.5
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Toni Kroos,267,0,90,64,23,4,6,1,0,1,0.0,76,84.44444444444444
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,Waldemar Anton,58,0,20,16,4,1,0,0,1,0,0.0,16,80.0
UEFA Euro,2024,Euro,Euro_2024,3942226,Germany,İlkay Gündoğan,96,0,24,27,6,4,1,0,1,0,0.0,21,87.5
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Aymeric Laporte,209,1,72,50,7,2,4,0,5,7,0.020855846,66,91.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Daniel Carvajal Ramos,161,0,46,35,17,4,6,1,5,1,0.0,41,89.13043478260869
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Daniel Olmo Carvajal,189,3,46,48,14,7,0,1,0,1,0.21108488299999997,35,76.08695652173914
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Fabián Ruiz Peña,235,2,74,61,15,8,2,1,0,1,0.11840127,67,90.54054054054053
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Ferrán Torres García,79,2,15,17,14,1,0,0,2,0,0.345046775,13,86.66666666666667
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,José Ignacio Fernández Iglesias,88,0,30,19,5,2,2,1,1,6,0.0,26,86.66666666666667
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,José Luis Sanmartín Mato,13,0,3,1,3,0,0,0,0,2,0.0,2,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Lamine Yamal Nasraoui Ebana,95,2,14,26,13,4,1,2,0,0,0.111557681,11,78.57142857142857
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Marc Cucurella Saseta,193,0,55,43,20,1,3,3,8,2,0.0,50,90.9090909090909
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Mikel Merino Zazón,103,1,26,26,10,4,0,0,1,2,0.20066643,20,76.92307692307693
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Mikel Oyarzabal Ugarte,74,3,19,17,7,1,0,0,0,2,0.091120781,18,94.73684210526315
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Nicholas Williams Arthuer,132,2,26,30,21,4,0,0,1,0,0.146633905,20,76.92307692307693
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Pedro González López,12,1,0,1,2,0,0,0,0,0,0.11743693,0,0.0
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Robin Aime Robert Le Normand,85,0,26,23,3,2,2,0,1,3,0.0,23,88.46153846153845
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Rodrigo Hernández Cascante,234,0,73,57,19,10,4,1,3,4,0.0,69,94.52054794520548
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Unai Simón Mendibil,165,0,57,37,0,10,0,0,0,0,0.0,37,64.91228070175438
UEFA Euro,2024,Euro,Euro_2024,3942226,Spain,Álvaro Borja Morata Martín,115,2,24,24,17,3,5,0,0,0,0.171249723,14,58.333333333333336
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Bukayo Saka,239,4,63,65,17,7,3,0,1,1,0.877007607,49,77.77777777777779
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Cole Palmer,81,1,20,22,3,6,1,0,1,0,0.7835,16,80.0
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Declan Rice,295,2,97,78,18,5,4,0,2,0,0.057292543,95,97.9381443298969
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Eberechi Eze,76,1,21,21,4,3,1,0,1,2,0.012332749,18,85.71428571428571
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Ezri Konsa Ngoyo,172,0,48,48,13,3,1,0,3,6,0.0,46,95.83333333333334
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Harry Kane,97,2,12,11,27,5,6,0,1,0,0.068560753,8,66.66666666666666
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Ivan Toney,8,1,1,0,2,0,2,0,0,0,0.7835,0,0.0
UEFA Euro,2024,Euro,Euro_2024,3942227,England,John Stones,222,0,76,63,10,4,0,0,0,4,0.0,75,98.68421052631578
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Jordan Pickford,126,0,46,28,0,2,0,0,0,0,0.0,33,71.73913043478261
UEFA Euro,2024,Euro,Euro_2024,3942227,England,Jude Bellingham,269,3,73,73,25,4,1,0,2,1,0.91769502,59,80.82191780821918
